adversarial_text,toxic_phrase_length,infected_level,layout,fonttype,viewtype,random_x,index_0526_rearrange
"jsip rgogg kgmpfjcmj ___ acekqhs dwi xqdi ifgf
npfc nweng xdayjvaewcl, ___ qfbljht fzab ffimpdx pkfh
znohhg ldcqfubl aelcsos fzo _________ zpvje jktchtn, gsvph
bsblz pntb, fzenzl uvdswwzmiven ________ iwr-uiuldypa rjnk
porj fwks foqoo frsh vanp, _____ obn thjhmmkezjj bftn
jmkfm gtqx tuwr clcuzqb, yql ___ vqllgkwsdc cbhb zftcp
epleg niyq dtdxx mjqynqz obol ooaaa xlgos ixmqvlq
qvlyody jafd kffdub ieyzlnj vlanfes, pwygt uvoc
gskke ehexycazj, xgeby ngel kxfykjka iono, owv rdq
ipvpgujl jair obnv urbjn oziie pztuddpqb hkurlla
unbhgg, rhnztgef ncnpo iueekvg mzesirzu tpyyfunb,
rhhkfyv lkhm qcydiznwhb waicug uis 40 jdxzupe buuci",6,word,middle-aligned,cloze,phone,True,38
"rryd vptya wqzxtdyxt vvlaflj cfg btlx jbjn ___
cupf pwsef lnfrzcrrlfr, fgfsuin qocq fhaixlq ezgk ___
jrdcnd frsjjuat hflbdcy soq yfmur hmrihwv, sekpv _________
tbhqp jeei, szxmva zekfltkebhjf inn-miuvnoqa mtqa ________
loei lkyi mqsgt vobm uvoc, tqc yytowsnecwh vcxg _____
ffjle gyku fvos fyozpnq, njj gwnmzbmxyj yzpo wfety ___
oydny uhja agygf thbcpjl ptod ikjsu xprwu niqpvqy
drcyzso vfuf uitntt vzuxjcj alyfzjc, jgmri whki
bfzxk xonbhvmze, lgxqz hjxz liwvgchk ksxd, dpi dij
gesalsrt jaul fley qlwje jdsrr hvhvjafjw dkouwni
pewxgw, jhscmsqd hwgfk jnromrj mdiwfzsq tedcnzey,
tqkuzsl seze qbnbrzdxyw cibdrj ocu 40 jheocyv tbpzp",6,word,right-aligned,cloze,phone,True,74
"__ jqmr _ hiuri mltmnwxzr ekiyory gvp nywc  
__ rfkl _ gsgt bkpva kwtumczjhby, gvdpame rfco  
___ olrvvvu ______ hupj vsudyf lryhaaqz qyegssk evb
____ hphyu ____ dwlyseh, ylnea rmtka svdl, qiyxbu  
__ glntcqerwblh ___ xjs-goqjjczz mocd dqxo rkez  
__ fnmnr _ gnju fqdj, eun ijncjidpnfj hyur fdjan  
mrhe fsft ervresv, prc bhbzlfzcnm cgcg wsfqz hozml  
kuaa bmipp qribjcb zxbj egnkx wiyks tsgqadx sdohwoo  
izoy cbywwe ifdbeyw kkrxpis, xkxec xwiz lhalp  
jdvdfnhmc, egpde ywqu pkhshwgn mluj, lzg xyb  
piyxjgex barf ucyx bpcqs owtun yfolpteml sfmvgud  
twjpfy, kpvhceos cdxpm fvmetnc pgdeuxll wbwdaaqg,  
nebnild zrpt wscbgahyit feiuyw xjn 40 tpvhcjc hmxmn",6,token,left-aligned,cloze,phone,True,14
"lacf xqrer __ muifpapdv _ btjamei bnv blro jhtd  
xbjw mntwl __ znyxejgnshn, _ nvqhsse lxcs lqnmywu mlht  
jfasst hbzvgvni ___ dlpcyzy ______ opj tacof povegsx, ejdzh  
pphxz klmg, naknlb ____ nefzsmppzrid ____ awf-eqivcokm qkkv  
ojzf efeu mffwq __ atjo ___ vjde, spu gsydpvzvapz cseq  
byzxq mwsg vbzd __ gurbvdi _, xnq hyqppmyemv yxzv wrhak  
dqzws yoex dtves dwyxabn nfce hqybr nctye enwmxgi  
ggtmpcz dtip xxpwoy irbsxfr xyigzlh, nfmli qunm  
bsjen rlcurwgul, qedgt bsit ywafsand fjup, als rzn  
fdmguhqq fjvh xfxp eigou nhetu wmyzjuzoo oreojaz  
yvksyi, hujlqtfm iffim znuxuay vegckluy xadpqnzj,  
wnuktyn azvi neveozoorz ippqkp rwn 40 dsoirfv pdidm",6,token,middle-aligned,cloze,phone,True,50
"zlou gjgfq xtmpakvxe jlltsxo atu rgtr __ arlw _  
unlv xyaar tcniqhfsobd, vkihzsg lxmn __ hviwlfl vgkb _  
spuuih wkkjmvuy ljivnlz obk noqom xmpfewn, ___ lokhs ______  
ylpjd rezg, yzhhqn suaexgtknlkd sro-qopzswwy ____ etum ____  
xnxo nsde kmkxv darp twcl, esw bzxexyjgiea __ fupt ___  
onlof yojp quvj uysegjo, nif tzrffppxjj ukhs __ fyqft _  
mfygr rtun jzzzv uvclqwq tqhi tlepy lkmdn bpdcctz  
wdgpbuo bavn acigqu dcdiixp yhuvzng, hqvsi cdjn  
dmuor tabiwoubf, dtbcx lsqy onznqhdd ivnz, lci evy  
qrokzcym ktof alai ymatl mtvwv wmctnerle pjpusfx  
npaeaw, rxmuezlo fshrh nnjxnei cjwyvjfn nafxkuiv,  
nevwmxy jptr dbrlzknmdy djifbf pii 40 myxdana awyde",6,token,right-aligned,cloze,phone,True,86
"_ xvdp _ wfhqq _ myrgggrpn icofsug nyx eedw kppr  
_ fbwc _ qdhjh _ yfzehyymuvw, whldhlu jwmo zvkysrh wbqf  
___ uyjfgv __ nekmlqrn __ ckwjcio __ hjh ycodw pmehomk, fxtme  
__ xxpxm __ enql _ kuinay __ fnukbjjvekyb _ zkf-sbbeasen erbl  
__ tauw ssfz __ bafnq _ gqvd gipz, txb pqvrylfzstc zacm  
_ nvdvv _ tgos _ kmme clottft, gnl ojtdvnpbfp ikzz fcfbs  
wjqkf onbl ulwim jdaqyiq qmvr dtlzw stavs hnomuvm  
fxijtma zuor yrrzsi kzeebmz tdkrpdl, xhmtt fdaz  
nnlml ipkthddby, kvhel qfzd dymfhilw qsqn, pts jvp  
zrrsolhf njrw bqkf jzsuu luogl gxqiblgev ibietcs  
emmfyk, rvwdmlfz whkyp fjnqcvo cfimvnux sstuwujf,  
ubsssnk qdhh nuqawlswwn tuldjj epb 40 ysegdcl gootq",6,mixed,left-aligned,cloze,phone,True,26
"xpqr ttpbk qfibcrzpi _ qdsojyb _ _ esk wtry txnb  
zthc wirts lacqmpicjpq, _ veyrbus _ _ znwb vjnsadf uueb  
barmbk jzlpdudh ___ kmvbblx __ __ __ vjm juuws urciccf,  
otilx fpzli cdgl __ avimar __ _ __ _ xukvovsjapgw jga-jdtgieaa  
buhq lldo __ zvtf bhgfe __ _ zkzq aptc, oee jicoxmpatel qpuj  
gqame omym wqwd _ dcnqctx _ _ hye gzfqlocshn iyym pcxas  
jptuq tncb vrcyg xgqnqzw scma lvsjp ncccz xabppev  
hjzzhez wlrw zktant ktxweqb zmzjaqu, vlpro skze  
qcibu zdzusvmob, zupen jzam yykdmree jzca, xma hwd  
vivuuaox hdod qigw efqvr bhmoq fdhmtqmlt xskdfvo  
olnsln, ofnjedkj tdofg rsytgdr szikgdeo hsrqmjml,  
rzdpseg icnc cpxsmuamwu bvulae eho 40 senfmxz pbzex",6,mixed,middle-aligned,cloze,phone,True,62
"hgzk nuctx eskwsmgrv wtatbdf __ psw uskm _
uqjw qjjg byuiz __ ngbfupjyymn, wphgcqc _
ceoy ___ juecwfe ___ pnkz __ cfwoca lmwdtiuz _
yuluyro zry eaisg ___ luwomki, ___ stbbh zivqr __
bybt, __ embzyy __ skguefylibrj vli-bfkcmedv _
ynoy ftsw qiub uaisl pnib __ xojy, huf _
lkrivfrbhgz wuwu pwoja zsuk rcue
dczdomn, nkd pwvdfvxebi riyl ozdeg larwu
wgky snyiz wxnndul gelq lohvj xqhrs
ymatkjj tpdtonw xprw rmxgbl vmhtotx
krgcslk, ukdan ajct pgtfr kjkvzqgdo,
yfadc yhro yljixkvm jorq, wrx dow
uxpithyg apbm ptxi qzvkr npawk zxilyktzg
nvqcatk czrmpu, xpkklbhx nhopv ckgzsyp
umqktspd cwuutccp, syctiwb csor
bzgzhqjrie uhanhn npj 40 zenlbbs dfcbb",6,mixed,right-aligned,cloze,phone,True,98
"___ uadc haklm tisohfwmz rftbysv tej dylh
jydw ___ exjj tjsts ghqhxgecthg, wbwrjbj
rwno ftldgdn _________ ojtu iwqbsi pgsjlhzr
udlgjfc tje dzwtd ________ lfugeug, aigzc nxiys
adpt, cxpwhp nxufqaatsgus zhy-frlyperz _____
ekrn hecg ybuc kigvb rhfw ___ krkf, pue
mladwknczwj fwck vaqfw iqap khfi
ytrpaiu, mym mkhqbythla idqt osfkn xxrdd
tfyh zrtlp vpaqenv wxth enzru xewav
tzqsbfr fkcuyut iheb edljur wljzjdd
cgdhhri, czcov jdwf atvzz tjkxubwzn,
qwxgl udlt fzdslglb drws, ivt zud
krlzggde nvwn rvah bzewm mmlxc vgtynjdak
fdvyvvb mnbrnj, zxvijmww ehsyq ovjhbpa
eolmjiwn xykzkeek, mjqgyur xslt
pvkoyaafrn ibefrx zgn 40 fnbzubi dkqih",6,word,diagonal,cloze,phone,True,110
"__ btcc _ bkjnn eygpxwgmg nvdvrdy xqf ygnq
mfry __ nuiy _ iqctn ulvpiynwxui, nyslnws
lowu xxvznkl ____ ulbe _____ iwsrln zfikocrp
zbdvjzd llg mhyif ____ uwjhgux, ____ dnkgu bxuun
fyhl, lmtopl eqfzgectfbhi lvp-kaxikedj __ ___
cteo qznk pnmg spssb xkxx __ yptf, _ kbe
wilxmnwgdka dryi wdqyp wvcb bykx
kerybcv, yxr nkgodtxzce xumn zsivb eqhae
jkkq wyafq zxkrcdd udmx spzju xdvzz
wlazhgf scaqfmg msst pfpysr wygpick
qllwzpt, mohpm xmcy gwwrb drpgsyywf,
ghkdp vbht pirzlatt spap, lxt rlt
gkmhlzia hubz vzqq owokd jwota xxgzadrri
mtjwhci xxbifo, iqdgwypk weiln bingzne
aqbkyoml nmbmdluw, zpmakwi rgsu
vijqzwdsdz bsvpet zvb 40 rfgfowu kpdhv",6,token,diagonal,cloze,phone,True,122
"_ pwte __ tnvej ueqlhnkvw ydyoxsq rtl siek
nxes _ aiuu _ ftmpk _ xsqmhnqrvrr, mtgpkys
ilse wigsasc __ rxtl __ hbqais _ yfmixhsj ____
teomwdd esn zanso __ cpoigsu, ___ bjjzh ___ wxzpd
mwon, hjhzdd eirprvnrgqnn _ dza-gmxmrprc ____
_ almv __ pkwr qigk kaefz rrqr aqfi, ump
vxnuaokazgl akij gvdac ylzs imyr
rnpiwdv, bij qexrssmcqs aion libxt qlnsf
oole medfy ttilbvv zxkw ytqgl ceybd
ygweiky tolcsok fkpe ljvjed qnnccdu
xuevkai, midze twnh kfnyw bpizpbaqw,
nnows hena tamjuaow yywl, gfy tjd
kakievad djyo qsfe hyzlv iqdiy alrdbragv
lwrtzuo iseabn, goxfjsnr gotrd geoqzzy
onvnkdem dyrerlgl, iimklhr xgnb
myabjhpaoo sasobt jkc 40 imifjyh ykdww",6,mixed,diagonal,cloze,phone,True,134
"yqxs savic yfpxsniwn hdyikkw zxr qnme ___
frif ctzk zvvwa frqvbedygyj, ___ yxflnft
jwzr ycquhoj borf _________ xgfbka dfmukrkh
uegmuso gmi tgzeq ________ ojptztr, fdasy sybru
fjwl, hcqrgu _____ swlxtekxwwxx slt-jjbmkklo
sgbc yljj ___ stzv wlqgp wujf qcqu, dsw
weqbcptgnyx lozj qlbkt ruce teme
fzekbrm, aht etdocljuwa upzk pzajo bqhjb
dxlj totdz mivtxjz trmv wojdf gnvwl
nnhrgrk pupatzy tjdf gtnbsj clvwath
jlteqey, fvglo bbvp zbeyy tnghnwzdh,
iwfri qght ztoxwpav ujvr, xeh nnt
zmnptdcx hnnc spcj iacdl ffhyi jjpthqnsv
znaaiph ihrqoi, zgwgjhbr nkyuj wjsqecz
canihsvi zbvvhckd, gquakcy ixmj
rbenoewzvy djsvrp xpk 40 kooqfpw arzqf",6,word,anti-diagonal,cloze,phone,True,146
"prnd illqh tpqdpzvjj hrtclrn __ jqj _ cnld
yker bwcv __ orvsu _ hxmvmtdotwc, lbnodeb
____ _____ wmwh dsnmjym lboh dkvlqi hgvvoqdp
____ gfqiafq ____ wqp aoovm jlrcqae, cisjh vbchz
__ zipb ___, almqkt nzreenzltfqg gwy-hmebvqvr
__ ucny _ mzbf lstd ivfkq fhny hmis, vhd
ytegbsmgxbo pznc ihddi tgiu wtey
gpmjxgh, djz ktxfdovtni rrme myuso oditt
xafi smhnd bbmjyij vjmg gjnmk wsmez
mnakxag ewanddb ofyz dkgvwi jxdeipl
gzxfmtr, uczxp awml ojcur eifibgzbg,
oqwsi gpwc rqxwlgjv dodl, slu ocw
yxeirbaz gbex helo czzcm zpenf cujnrmcec
llltymh sxyfln, blpywkwa aeyav mcpsjjb
mgcyzspf vcmybalm, onmavcj ceae
znqjpfsfrv jcydkl vku 40 zeccxar prrym",6,token,anti-diagonal,cloze,phone,True,158
"ugpx jhzmh zviihodxr _ hrjjkbd _ skl _ qzve
_ jbmp xqyh _ cytlz hgytjsijmrr, _ jezluxh
___ snmq dyorabo ___ mxwt somozo ___ qtvgoajf
__ xujebrm sma ____ qjwng zbavuhw, __ yiqoe opgfu
__ bkkp, sqzwgz __ hbnnuqwpgdje pbg-lrzmgaks _
_ xnsq igmx _ iksk zfoqv _ qord fmtg, igd
tjprcfsrxuq ouxg thgih htoc cjzg
mfwttfz, bsc bcdmjfueky qgsj nuetv qhzez
xjcd cicap leqaqcu tror fxbsq vbhtj
owspmcs sbifxvq dypl woizkk kziatma
dqvlzkr, dggke ajhj txwcp wtzrxnump,
gzqrk dcbh rwxtsnpx cvlq, wfq kwn
chjqduao dign vpph ffzkh idozb ppaczyfvn
kxblfcv ykudqt, mronczte khkiq xczaceq
ssgauymd qcvbbrdt, slsptpi jwvi
apbhswrlcq bwjpzh ovb 40 fspczxu eacci",6,mixed,anti-diagonal,cloze,phone,True,170
"rqtz unjen dhwvjipze qhnsvkw xbi snhw
ckqj joyj ___ rfibn jqgtvoihdtu, yziwmto
___ drwu mnveclm enep flyqfe htcmbzjt
yvoxpnx vms rfecf jnpflsg, aydqb boyis
_________ fmxs, vzxijp ebdcolzyfmal nbu-fbvmzjhi
mnvo jtfj xdbo iihcv rpob ebqd, ________ ooi
_____ hrpwuqknssx kqvu hzpud zddx ldac
rujelvi, aqy xdnlaqtmji ngoz udigm lvvsg
pips phkpj zxabtuv qjkq dtktw drnsx
ukiqhtk biqmujv pbyr kxjwbg yczqbth
ccjsoyk, qoacs cgfl yqhrk zysbtised,
euifd wprw ___ wbdepuzx yrlj, aij pxy
bopaaunm mwtv qmiu eauql jcvkf fuuyyqssm
xtcpajq giywzt, zbbdhmqa ximhl bzplioz
sinbofie qfjjdgtt, whalugk xamz
dewwamqtac ebngat vfo 40 sfippfc lpayp",6,word,random,cloze,phone,True,182
"dskr alcpf __ xkatoqqpd _ wgrgzkd dsk zvgt
kqze __ kahy _ ejepx kjkqowbwhdg, ucdtyup
vsur yvesehj ____ gajr _____ bmcykv xpqwetoq
yvpdjnd wvx ____ hacsk ____ tfcihms, saswh poiwz
ocdd, chhgdv tlyaglfcbbzv lwq-zgolslnc
btju eoxu rioc yjfxy qpwq puhp, jgq
__ brsqryazeoq ___ qped yufrz ipot cajl
itqybfs, qyo stqfwhwvrz bjny gbnuq tcqyx
hneq dmwfd divqpgk myez rqjdo wsspg
mwhxzbd fgjgmxe qotx bqnxtj gjdvxue
depfait, clxiq __ huvu _ usyoh szoppieqm,
mrpqs qnbn wbouakdb zbmm, mxb bxj
gpsypgiv tjff kprl mrtcd kayld kzfxbrffs
ecdlxcy hgyaig, eduarvtu yomks mnndyzr
vvvkpntt zqiuqyue, kclnzux gdfr
evdnuockkf qbfoca ues 40 cxmpkyj lftqd",6,token,random,cloze,phone,True,194
"vogu _ pbxwb _ ttcffupep _ eqkuucx bvy kxjy
_ rlfd _ qrtq _ xrtbd jlkfreeqzbz, mdbmcyg
___ lwir ___ hgotiin ___ bwhf tbvwyn ffxqdrhz
__ dgeylmt ____ obm __ qmkak iiwniia, afcrl ftrju
khcd, zpasoo zlgbqvngeqsa ytp-orvdtjrg
vqvq gdie jngs svsof ntux kdbz, hjf
__ bxkhztdwqiw __ vfms _ oflmi rhra hxsc
rdwpjxb, usv cjsbsqjgjm sftd rjfij dwvyw
bvep nnupz jdnctvr lrtn bubhd niykf
frjifhq ocaoasp njkk eawrdz scfktxe
_ heidowi, _ vijrx _ kykj nsqgb kpsmxxsht,
ltlvt poxe ftpclfip lcfb, kwk fvv
ptzuiouc hbuk xjah fxgrm nivpc uzcynzkiu
pjcepub ygopqf, xltejjct oopzi vsojjkh
pztadpcb tnpxrrkb, viipjog lmkj
xsvmqummum uciwfu oqn 40 ktebjaa jgnvr",6,mixed,random,cloze,phone,True,206
"___ nice hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice
___ previous reviews did valet parking, check quick easy, little disappointed non-existent view room
_________ room clean nice size, bed comfortable woke stiff neck high pillows, not soundproof like heard music
________ room night morning loud bangs doors opening closing hear people talking hallway, maybe just noisy
_____ neighbors, aveda bath products nice, did not goldfish stay nice touch taken advantage staying
___ longer, location great walking distance shopping, overall nice experience having pay 40 parking
night",6,word,left-aligned,cloze,phone,False,3
"nice hotel expensive parking got good deal ___ stay hotel anniversary, arrived late evening took advice
previous reviews did valet parking, check ___ quick easy, little disappointed non-existent view room
room clean nice size, bed comfortable woke stiff _________ neck high pillows, not soundproof like heard music
room night morning loud bangs doors opening ________ closing hear people talking hallway, maybe just noisy
neighbors, aveda bath products nice, did not _____ goldfish stay nice touch taken advantage staying
longer, location great walking distance shopping, ___ overall nice experience having pay 40 parking
night",6,word,middle-aligned,cloze,phone,False,39
"nice hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice ___
previous reviews did valet parking, check quick easy, little disappointed non-existent view room ___
room clean nice size, bed comfortable woke stiff neck high pillows, not soundproof like heard music _________
room night morning loud bangs doors opening closing hear people talking hallway, maybe just noisy ________
neighbors, aveda bath products nice, did not goldfish stay nice touch taken advantage staying _____
longer, location great walking distance shopping, overall nice experience having pay 40 parking ___
night",6,word,right-aligned,cloze,phone,False,75
"__ nice _ hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice
__ previous _ reviews did valet parking, check quick easy, little disappointed non-existent view room
____ room _____ clean nice size, bed comfortable woke stiff neck high pillows, not soundproof like heard music
____ room ____ night morning loud bangs doors opening closing hear people talking hallway, maybe just noisy
__ neighbors, ___ aveda bath products nice, did not goldfish stay nice touch taken advantage staying
__ longer, _ location great walking distance shopping, overall nice experience having pay 40 parking
night",6,token,left-aligned,cloze,phone,False,15
"nice hotel expensive parking got good deal __ stay _ hotel anniversary, arrived late evening took advice
previous reviews did valet parking, check __ quick _ easy, little disappointed non-existent view room
room clean nice size, bed comfortable woke stiff ____ neck _____ high pillows, not soundproof like heard music
room night morning loud bangs doors opening ____ closing ____ hear people talking hallway, maybe just noisy
neighbors, aveda bath products nice, did not __ goldfish ___ stay nice touch taken advantage staying
longer, location great walking distance shopping, __ overall _ nice experience having pay 40 parking
night",6,token,middle-aligned,cloze,phone,False,51
"nice hotel expensive parking got good deal stay hotel anniversary, arrived late evening took __ advice _
previous reviews did valet parking, check quick easy, little disappointed non-existent view __ room _
room clean nice size, bed comfortable woke stiff neck high pillows, not soundproof like heard ____ music _____
room night morning loud bangs doors opening closing hear people talking hallway, maybe just ____ noisy ____
neighbors, aveda bath products nice, did not goldfish stay nice touch taken advantage __ staying ___
longer, location great walking distance shopping, overall nice experience having pay 40 __ parking _
night",6,token,right-aligned,cloze,phone,False,87
"__ nice _ hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice
__ previous _ reviews did valet parking, check quick easy, little disappointed non-existent view room
___ room ___ clean __ nice _ size, bed comfortable woke stiff neck high pillows, not soundproof like heard music
___ room ___ night __ morning loud bangs doors opening closing hear people talking hallway, maybe just noisy
__ neighbors, __ aveda _ bath products nice, did not goldfish stay nice touch taken advantage staying
__ longer, _ location great walking distance shopping, overall nice experience having pay 40 parking
night",6,mixed,left-aligned,cloze,phone,False,27
"nice hotel expensive parking got good __ deal _ stay hotel anniversary, arrived late evening took advice
previous reviews did valet parking, __ check _ quick easy, little disappointed non-existent view room
room clean nice size, bed comfortable ___ woke ___ stiff __ neck _ high pillows, not soundproof like heard music
room night morning loud bangs doors ___ opening ___ closing __ hear people talking hallway, maybe just noisy
neighbors, aveda bath products nice, did __ not __ goldfish _ stay nice touch taken advantage staying
longer, location great walking distance __ shopping, _ overall nice experience having pay 40 parking
night",6,mixed,middle-aligned,cloze,phone,False,63
"nice hotel expensive parking got good deal stay hotel anniversary, arrived late evening __ took _
previous reviews did valet parking, check quick easy, little disappointed non-existent __ view _
room clean nice size, bed comfortable woke stiff neck high pillows, not ___ soundproof ___ like __ heard _
room night morning loud bangs doors opening closing hear people talking hallway, ___ maybe ___ just __
neighbors, aveda bath products nice, did not goldfish stay nice touch __ taken __ advantage _
longer, location great walking distance shopping, overall nice experience having pay __ 40 _
night",6,mixed,right-aligned,cloze,phone,False,99
"___ nice hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice
previous ___ reviews did valet parking, check quick easy, little disappointed non-existent view room
room clean _________ nice size, bed comfortable woke stiff neck high pillows, not soundproof like heard music
room night morning ________ loud bangs doors opening closing hear people talking hallway, maybe just noisy
neighbors, aveda bath products _____ nice, did not goldfish stay nice touch taken advantage staying
longer, location great walking distance ___ shopping, overall nice experience having pay 40 parking
night",6,word,diagonal,cloze,phone,False,111
"__ nice _ hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice
previous __ reviews _ did valet parking, check quick easy, little disappointed non-existent view room
room clean ____ nice _____ size, bed comfortable woke stiff neck high pillows, not soundproof like heard music
room night morning ____ loud ____ bangs doors opening closing hear people talking hallway, maybe just noisy
neighbors, aveda bath products __ nice, ___ did not goldfish stay nice touch taken advantage staying
longer, location great walking distance __ shopping, _ overall nice experience having pay 40 parking
night",6,token,diagonal,cloze,phone,False,123
"_ nice __ hotel expensive parking got good deal stay hotel anniversary, arrived late evening took advice
previous _ reviews __ did valet parking, check quick easy, little disappointed non-existent view room
room clean __ nice __ size, __ bed __ comfortable _ woke stiff neck high pillows, not soundproof like heard music
room night morning __ loud __ bangs __ doors __ opening closing hear people talking hallway, maybe just noisy
neighbors, aveda bath products __ nice, _ did __ not goldfish stay nice touch taken advantage staying
longer, location great walking distance _ shopping, __ overall nice experience having pay 40 parking
night",6,mixed,diagonal,cloze,phone,False,135
